20.871878,-0.000020,0.619455,0.068313
20.892218,-0.000059,0.619423,0.068216
20.912616,-0.000095,0.619395,0.068122
20.933070,-0.000128,0.619370,0.068030
20.953525,-0.000159,0.619349,0.067942
20.974094,-0.000186,0.619330,0.067856
20.994606,-0.000211,0.619315,0.067773
21.015232,-0.000232,0.619303,0.067693
21.035859,-0.000251,0.619295,0.067616
21.056543,-0.000267,0.619289,0.067542
21.077284,-0.000280,0.619287,0.067471
21.098082,-0.000289,0.619289,0.067403
21.118881,-0.000296,0.619294,0.067338
21.139736,-0.000299,0.619303,0.067276
21.160649,-0.000300,0.619315,0.067217
21.181619,-0.000297,0.619330,0.067161
21.202590,-0.000291,0.619349,0.067109
21.223617,-0.000282,0.619372,0.067060
21.244702,-0.000269,0.619398,0.067013
21.265844,-0.000253,0.619428,0.066970
21.287044,-0.000234,0.619461,0.066930
21.308243,-0.000212,0.619499,0.066894
21.329500,-0.000186,0.619540,0.066861
21.350814,-0.000157,0.619584,0.066831
21.372128,-0.000124,0.619633,0.066805
21.393557,-0.000088,0.619685,0.066782
21.414985,-0.000049,0.619741,0.066762
21.436471,-0.000006,0.619801,0.066746
21.458014,0.000041,0.619865,0.066734
21.479557,0.000091,0.619933,0.066724
21.501215,0.000145,0.620005,0.066719
21.522873,0.000202,0.620081,0.066717
21.544588,0.000263,0.620161,0.066719
21.566361,0.000328,0.620245,0.066724
21.588133,0.000396,0.620333,0.066733
21.610020,0.000469,0.620426,0.066746
21.631907,0.000545,0.620522,0.066763
21.653851,0.000624,0.620623,0.066783
21.675853,0.000708,0.620728,0.066807
21.697912,0.000796,0.620837,0.066835
21.719971,0.000887,0.620950,0.066867
21.742144,0.000983,0.621068,0.066903
21.764318,0.001083,0.621191,0.066943
21.786548,0.001186,0.621317,0.066987
21.808836,0.001294,0.621449,0.067034
21.831182,0.001406,0.621584,0.067086
21.853584,0.001522,0.621725,0.067142
21.875987,0.001642,0.621869,0.067202
21.898504,0.001766,0.622019,0.067267
21.921021,0.001895,0.622173,0.067335
21.943596,0.002027,0.622331,0.067408
21.966228,0.002165,0.622495,0.067485
21.988917,0.002306,0.622663,0.067567
22.011606,0.002452,0.622836,0.067652
22.034410,0.002602,0.623014,0.067743
22.057271,0.002757,0.623196,0.067837
22.080132,0.002917,0.623384,0.067936
22.103050,0.003081,0.623576,0.068040
22.126026,0.003249,0.623774,0.068148
22.149116,0.003423,0.623977,0.068261
22.172149,0.003600,0.624184,0.068378
22.195296,0.003783,0.624397,0.068500
22.218501,0.003970,0.624615,0.068627
22.241763,0.004163,0.624838,0.068759
22.265025,0.004359,0.625066,0.068895
22.288402,0.004561,0.625300,0.069037
22.311779,0.004768,0.625539,0.069183
22.335270,0.004980,0.625784,0.069334
22.358761,0.005197,0.626034,0.069490
22.382310,0.005419,0.626289,0.069651
22.405973,0.005646,0.626550,0.069818
22.429636,0.005878,0.626816,0.069989
22.453357,0.006115,0.627088,0.070165
22.477134,0.006358,0.627366,0.070347
22.500969,0.006606,0.627649,0.070534
22.524862,0.006859,0.627938,0.070726
22.548811,0.007117,0.628233,0.070924
22.572818,0.007381,0.628534,0.071127
22.596825,0.007650,0.628840,0.071335
22.620947,0.007925,0.629153,0.071548
22.645126,0.008206,0.629471,0.071768
22.669362,0.008492,0.629796,0.071993
22.693598,0.008784,0.630126,0.072223
22.717948,0.009081,0.630463,0.072460
22.742356,0.009385,0.630806,0.072702
22.766822,0.009694,0.631156,0.072950
22.791287,0.010008,0.631510,0.073203
