40.000000,0.397012
40.250000,0.393569
40.500000,0.390138
40.750000,0.386718
41.000000,0.383310
41.250000,0.379912
41.500000,0.376526
41.750000,0.373149
42.000000,0.369783
42.250000,0.366427
42.500000,0.363080
42.750000,0.359742
43.000000,0.356412
43.250000,0.353092
43.500000,0.349779
43.750000,0.346475
44.000000,0.343178
44.250000,0.339889
44.500000,0.336607
44.750000,0.333332
45.000000,0.330064
45.250000,0.326802
45.500000,0.323546
45.750000,0.320297
46.000000,0.317054
46.250000,0.313816
46.500000,0.310583
46.750000,0.307356
47.000000,0.304134
47.250000,0.300916
47.500000,0.297704
47.750000,0.294495
48.000000,0.291291
48.250000,0.288091
48.500000,0.284895
48.750000,0.281703
49.000000,0.278514
49.250000,0.275329
49.500000,0.272147
49.750000,0.268968
50.000000,0.265792
50.250000,0.262618
50.500000,0.259447
50.750000,0.256279
51.000000,0.253113
51.250000,0.249949
51.500000,0.246787
51.750000,0.243627
52.000000,0.240468
52.250000,0.237311
52.500000,0.234156
52.750000,0.231002
53.000000,0.227849
53.250000,0.224697
53.500000,0.221546
53.750000,0.218396
54.000000,0.215246
54.250000,0.212097
54.500000,0.208948
54.750000,0.205800
55.000000,0.202651
55.250000,0.199503
55.500000,0.196355
55.750000,0.193206
56.000000,0.190057
56.250000,0.186907
56.500000,0.183757
56.750000,0.180607
57.000000,0.177455
57.250000,0.174303
57.500000,0.171150
57.750000,0.167995
58.000000,0.164840
58.250000,0.161682
58.500000,0.158524
58.750000,0.155364
59.000000,0.152202
59.250000,0.149039
59.500000,0.145874
59.750000,0.142706
60.000000,0.139537
60.250000,0.136366
60.500000,0.133192
60.750000,0.130016
61.000000,0.126838
61.250000,0.123656
61.500000,0.120473
61.750000,0.117286
62.000000,0.114097
62.250000,0.110905
62.500000,0.107710
62.750000,0.104511
63.000000,0.101310
63.250000,0.098105
63.500000,0.094896
63.750000,0.091685
64.000000,0.088469
64.250000,0.085250
64.500000,0.082027
64.750000,0.078801
65.000000,0.075570
65.250000,0.072335
65.500000,0.069096
65.750000,0.065853
66.000000,0.062606
66.250000,0.059354
66.500000,0.056098
66.750000,0.052837
67.000000,0.049572
67.250000,0.046301
67.500000,0.043026
67.750000,0.039746
68.000000,0.036461
68.250000,0.033171
68.500000,0.029876
68.750000,0.026576
69.000000,0.023270
69.250000,0.019958
69.500000,0.016642
69.750000,0.013319
70.000000,0.009991
70.250000,0.006657
70.500000,0.003317
