40.000000,0.419423
40.250000,0.415458
40.500000,0.411515
40.750000,0.407594
41.000000,0.403693
41.250000,0.399813
41.500000,0.395952
41.750000,0.392111
42.000000,0.388288
42.250000,0.384484
42.500000,0.380698
42.750000,0.376929
43.000000,0.373177
43.250000,0.369442
43.500000,0.365724
43.750000,0.362021
44.000000,0.358333
44.250000,0.354661
44.500000,0.351003
44.750000,0.347359
45.000000,0.343730
45.250000,0.340114
45.500000,0.336511
45.750000,0.332921
46.000000,0.329344
46.250000,0.325779
46.500000,0.322226
46.750000,0.318685
47.000000,0.315155
47.250000,0.311636
47.500000,0.308128
47.750000,0.304630
48.000000,0.301143
48.250000,0.297665
48.500000,0.294197
48.750000,0.290738
49.000000,0.287289
49.250000,0.283848
49.500000,0.280416
49.750000,0.276992
50.000000,0.273576
50.250000,0.270168
50.500000,0.266768
50.750000,0.263375
51.000000,0.259989
51.250000,0.256610
51.500000,0.253238
51.750000,0.249872
52.000000,0.246513
52.250000,0.243159
52.500000,0.239812
52.750000,0.236470
53.000000,0.233133
53.250000,0.229802
53.500000,0.226476
53.750000,0.223155
54.000000,0.219838
54.250000,0.216526
54.500000,0.213218
54.750000,0.209914
55.000000,0.206614
55.250000,0.203318
55.500000,0.200025
55.750000,0.196736
56.000000,0.193450
56.250000,0.190167
56.500000,0.186887
56.750000,0.183609
57.000000,0.180334
57.250000,0.177062
57.500000,0.173791
57.750000,0.170523
58.000000,0.167257
58.250000,0.163992
58.500000,0.160729
58.750000,0.157468
59.000000,0.154208
59.250000,0.150949
59.500000,0.147690
59.750000,0.144433
60.000000,0.141177
60.250000,0.137921
60.500000,0.134665
60.750000,0.131410
61.000000,0.128155
61.250000,0.124900
61.500000,0.121645
61.750000,0.118390
62.000000,0.115134
62.250000,0.111878
62.500000,0.108621
62.750000,0.105363
63.000000,0.102104
63.250000,0.098845
63.500000,0.095584
63.750000,0.092322
64.000000,0.089058
64.250000,0.085793
64.500000,0.082527
64.750000,0.079258
65.000000,0.075988
65.250000,0.072715
65.500000,0.069441
65.750000,0.066164
66.000000,0.062885
66.250000,0.059603
66.500000,0.056318
66.750000,0.053031
67.000000,0.049741
67.250000,0.046448
67.500000,0.043152
67.750000,0.039853
68.000000,0.036551
68.250000,0.033245
68.500000,0.029935
68.750000,0.026622
69.000000,0.023305
69.250000,0.019984
69.500000,0.016659
69.750000,0.013330
70.000000,0.009997
70.250000,0.006660
70.500000,0.003318
